0,1,2,3,4,5,6,
1,8,9,11,14,18,21,
1,5,6,10,11,14,21,
1,7,10,11,14,18,21,
1,8,10,11,14,18,21,
1,4,5,6,12,14,21,
1,4,6,7,12,14,21,
1,4,8,12,14,18,21,
1,5,6,9,12,14,21,
1,7,9,12,14,18,21,
1,8,9,12,14,18,21,
1,5,6,10,12,14,21,
1,7,10,12,14,18,21,
1,8,10,12,14,18,21,
1,3,4,5,6,15,21,
1,3,4,6,7,15,21,
1,3,4,6,8,15,21,
1,3,5,6,9,15,21,
1,3,6,7,9,15,21,
1,3,6,8,9,15,21,
1,3,5,6,10,15,21,
1,3,6,7,10,15,21,
1,3,6,8,10,15,21,
1,4,5,6,11,15,21,
1,4,6,7,11,15,21,
1,4,8,11,15,18,21,
1,5,6,9,11,15,21,
1,7,9,11,15,18,21,
1,8,9,11,15,18,21,
1,5,6,10,11,15,21,
1,7,10,11,15,18,21,
1,8,10,11,15,18,21,
1,4,5,6,12,15,21,
1,4,6,7,12,15,21,
1,4,8,12,15,18,21,
1,5,6,9,12,15,21,
1,7,9,12,15,18,21,
1,8,9,12,15,18,21,
1,5,6,10,12,15,21,
1,7,10,12,15,18,21,
1,8,10,12,15,18,21,
2,3,4,5,6,16,21,
2,3,4,6,7,16,21,
2,3,4,6,8,16,21,
2,3,5,6,9,16,21,
2,3,6,7,9,16,21,
2,3,6,8,9,16,21,
2,3,5,6,10,16,21,
2,3,6,7,10,16,21,
2,3,6,8,10,16,21,
2,4,5,6,11,16,21,
2,4,6,7,11,16,21,
2,4,8,11,16,18,21,
2,5,6,9,11,16,21,
2,6,7,9,11,16,21,
2,8,9,11,16,18,21,
2,5,6,10,11,16,21,
2,7,10,11,16,18,21,
2,8,10,11,16,18,21,
2,4,5,6,12,16,21,
2,4,6,7,12,16,21,
2,4,6,8,12,16,21,
2,5,6,9,12,16,21,
2,6,7,9,12,16,21,
2,8,9,12,16,18,21,
2,5,6,10,12,16,21,
2,7,10,12,16,18,21,
2,8,10,12,16,18,21,
3,4,5,6,13,16,21,
3,4,6,7,13,16,21,
3,4,6,8,13,16,21,
3,5,6,9,13,16,21,
3,6,7,9,13,16,21,
3,6,8,9,13,16,21,
3,5,6,10,13,16,21,
3,6,7,10,13,16,21,
3,6,8,10,13,16,21,
4,5,6,11,13,16,21,
4,6,7,11,13,16,21,
4,8,11,13,16,18,21,
5,6,9,11,13,16,21,
6,7,9,11,13,16,21,
8,9,11,13,16,18,21,
5,6,10,11,13,16,21,
7,10,11,13,16,18,21,
8,10,11,13,16,18,21,
4,5,6,12,13,16,21,
4,6,7,12,13,16,21,
4,8,12,13,16,18,21,
5,6,9,12,13,16,21,
7,9,12,13,16,18,21,
8,9,12,13,16,18,21,
5,6,10,12,13,16,21,
7,10,12,13,16,18,21,
8,10,12,13,16,18,21,
3,4,5,6,14,16,21,
3,4,6,7,14,16,21,
3,4,6,8,14,16,21,
3,5,6,9,14,16,21,
3,6,7,9,14,16,21,
3,6,8,9,14,16,21,
3,5,6,10,14,16,21,
3,6,7,10,14,16,21,
3,6,8,10,14,16,21,
4,5,6,11,14,16,21,
4,6,7,11,14,16,21,
4,8,11,14,16,18,21,
5,6,9,11,14,16,21,
7,9,11,14,16,18,21,
8,9,11,14,16,18,21,
5,6,10,11,14,16,21,
7,10,11,14,16,18,21,
8,10,11,14,16,18,21,
4,5,6,12,14,16,21,
4,6,7,12,14,16,21,
4,8,12,14,16,18,21,
5,6,9,12,14,16,21,
7,9,12,14,16,18,21,
8,9,12,14,16,18,21,
5,6,10,12,14,16,21,
7,10,12,14,16,18,21,
8,10,12,14,16,18,21,
3,4,5,6,15,16,21,
3,4,6,7,15,16,21,
3,4,6,8,15,16,21,
3,5,6,9,15,16,21,
3,6,7,9,15,16,21,
3,6,8,9,15,16,21,
3,5,6,10,15,16,21,
3,6,7,10,15,16,21,
3,6,8,10,15,16,21,
4,5,6,11,15,16,21,
4,6,7,11,15,16,21,
4,8,11,15,16,18,21,
5,6,9,11,15,16,21,
7,9,11,15,16,18,21,
8,9,11,15,16,18,21,
5,6,10,11,15,16,21,
7,10,11,15,16,18,21,
8,10,11,15,16,18,21,
4,5,6,12,15,16,21,
4,6,7,12,15,16,21,
4,8,12,15,16,18,21,
5,6,9,12,15,16,21,
7,9,12,15,16,18,21,
8,9,12,15,16,18,21,
5,6,10,12,15,16,21,
7,10,12,15,16,18,21,
8,10,12,15,16,18,21,
2,3,4,5,6,17,21,
2,3,4,6,7,17,21,
2,3,4,6,8,17,21,
2,3,5,6,9,17,21,
2,3,6,7,9,17,21,
2,3,6,8,9,17,21,
2,3,5,6,10,17,21,
2,3,6,7,10,17,21,
2,3,6,8,10,17,21,
2,4,5,6,11,17,21,
2,4,7,11,17,18,21,
2,4,8,11,17,18,21,
2,5,6,9,11,17,21,
2,7,9,11,17,18,21,
2,8,9,11,17,18,21,
2,5,6,10,11,17,21,
2,7,10,11,17,18,21,
2,8,10,11,17,21,22,
2,4,5,6,12,17,21,
2,4,6,7,12,17,21,
2,4,6,8,12,17,21,
2,5,6,9,12,17,21,
2,7,9,12,17,18,21,
2,8,9,12,17,18,21,
2,5,6,10,12,17,21,
2,7,10,12,17,18,21,
2,8,10,12,17,21,22,
3,4,5,6,13,17,21,
3,4,6,7,13,17,21,
3,4,6,8,13,17,21,
3,5,6,9,13,17,21,
3,6,7,9,13,17,21,
3,6,8,9,13,17,21,
3,5,6,10,13,17,21,
3,6,7,10,13,17,21,
3,6,8,10,13,17,21,
4,5,6,11,13,17,21,
4,7,11,13,17,18,21,
4,8,11,13,17,18,21,
5,6,9,11,13,17,21,
7,9,11,13,17,18,21,
8,9,11,13,17,18,21,
5,6,10,11,13,17,21,
7,10,11,13,17,18,21,
8,10,11,13,17,21,22,
4,5,6,12,13,17,21,
4,7,12,13,17,18,21,
4,8,12,13,17,18,21,
5,6,9,12,13,17,21,
7,9,12,13,17,18,21,
8,9,12,13,17,21,22,
5,6,10,12,13,17,21,
7,10,12,13,17,18,21,
8,10,12,13,17,21,22,
3,4,5,6,14,17,21,
3,4,6,7,14,17,21,
3,4,6,8,14,17,21,
3,5,6,9,14,17,21,
3,6,7,9,14,17,21,
3,6,8,9,14,17,21,
3,5,6,10,14,17,21,
3,6,7,10,14,17,21,
3,6,8,10,14,17,21,
4,5,6,11,14,17,21,
4,7,11,14,17,18,21,
4,8,11,14,17,18,21,
5,6,9,11,14,17,21,
7,9,11,14,17,18,21,
8,9,11,14,17,21,22,
5,6,10,11,14,17,21,
7,10,11,14,17,18,21,
8,10,11,14,17,21,22,
4,5,6,12,14,17,21,
4,7,12,14,17,18,21,
4,8,12,14,17,18,21,
5,6,9,12,14,17,21,
7,9,12,14,17,18,21,
8,9,12,14,17,21,22,
5,6,10,12,14,17,21,
7,10,12,14,17,18,21,
8,10,12,14,17,21,22,
3,4,5,6,15,17,21,
3,4,6,7,15,17,21,
3,4,6,8,15,17,21,
3,5,6,9,15,17,21,
3,6,7,9,15,17,21,
3,6,8,9,15,17,21,
3,5,6,10,15,17,21,
3,6,7,10,15,17,21,
3,6,8,10,15,17,21,
4,5,6,11,15,17,21,
4,7,11,15,17,18,21,
4,8,11,15,17,18,21,
5,6,9,11,15,17,21,
7,9,11,15,17,18,21,
8,9,11,15,17,21,22,
5,6,10,11,15,17,21,
7,10,11,15,17,18,21,
8,10,11,15,17,21,22,
4,5,6,12,15,17,21,
4,7,12,15,17,18,21,
4,8,12,15,17,18,21,
5,6,9,12,15,17,21,
7,9,12,15,17,18,21,
8,9,12,15,17,21,22,
5,6,10,12,15,17,21,
7,10,12,15,17,18,21,
8,10,12,15,17,21,22,
2,3,4,5,6,19,21,
2,3,4,6,7,19,21,
2,3,4,6,8,19,21,
2,3,5,6,9,19,21,
2,3,6,7,9,19,21,
2,3,6,8,9,19,21,
2,3,5,6,10,19,21,
2,3,6,7,10,19,21,
2,3,6,8,10,19,21,
2,4,5,6,11,19,21,
2,4,7,11,18,19,21,
2,4,8,11,19,21,23,
2,5,6,9,11,19,21,
2,7,9,11,18,19,21,
2,8,9,11,19,21,23,
2,5,6,10,11,19,21,
2,7,10,11,19,21,23,
2,8,10,11,19,21,22,
2,4,5,6,12,19,21,
2,4,6,7,12,19,21,
2,4,6,8,12,19,21,
2,5,6,9,12,19,21,
2,7,9,12,18,19,21,
2,8,9,12,19,21,23,
2,5,6,10,12,19,21,
2,7,10,12,19,21,23,
2,8,10,12,19,21,22,
3,4,5,6,13,19,21,
3,4,6,7,13,19,21,
3,4,6,8,13,19,21,
3,5,6,9,13,19,21,
3,6,7,9,13,19,21,
3,6,8,9,13,19,21,
3,5,6,10,13,19,21,
3,6,7,10,13,19,21,
3,6,8,10,13,19,21,
4,5,6,11,13,19,21,
4,7,11,13,18,19,21,
4,8,11,13,19,21,23,
5,6,9,11,13,19,21,
7,9,11,13,18,19,21,
8,9,11,13,19,21,23,
5,6,10,11,13,19,21,
7,10,11,13,19,21,23,
8,10,11,13,19,21,22,
4,5,6,12,13,19,21,
4,7,12,13,18,19,21,
4,8,12,13,19,21,23,
5,6,9,12,13,19,21,
7,9,12,13,19,21,23,
8,9,12,13,19,21,22,
5,6,10,12,13,19,21,
7,10,12,13,19,21,23,
8,10,12,13,19,21,22,
3,4,5,6,14,19,21,
3,4,6,7,14,19,21,
3,4,6,8,14,19,21,
3,5,6,9,14,19,21,
3,6,7,9,14,19,21,
3,6,8,9,14,19,21,
3,5,6,10,14,19,21,
3,6,7,10,14,19,21,
3,6,8,10,14,19,21,
4,5,6,11,14,19,21,
4,7,11,14,18,19,21,
4,8,11,14,19,21,23,
5,6,9,11,14,19,21,
7,9,11,14,19,21,23,
8,9,11,14,19,21,22,
5,6,10,11,14,19,21,
7,10,11,14,19,21,23,
8,10,11,14,19,21,22,
4,5,6,12,14,19,21,
4,7,12,14,18,19,21,
4,8,12,14,19,21,23,
5,6,9,12,14,19,21,
7,9,12,14,19,21,23,
8,9,12,14,19,21,22,
5,6,10,12,14,19,21,
7,10,12,14,19,21,23,
8,10,12,14,19,21,22,
3,4,5,6,15,19,21,
3,4,6,7,15,19,21,
3,4,6,8,15,19,21,
3,5,6,9,15,19,21,
3,6,7,9,15,19,21,
3,6,8,9,15,19,21,
3,5,6,10,15,19,21,
3,6,7,10,15,19,21,
3,6,8,10,15,19,21,
4,5,6,11,15,19,21,
4,7,11,15,18,19,21,
4,8,11,15,19,21,23,
5,6,9,11,15,19,21,
7,9,11,15,19,21,23,
8,9,11,15,19,21,22,
5,6,10,11,15,19,21,
7,10,11,15,19,21,23,
8,10,11,15,19,21,22,
4,5,6,12,15,19,21,
4,7,12,15,18,19,21,
4,8,12,15,19,21,23,
5,6,9,12,15,19,21,
7,9,12,15,19,21,23,
8,9,12,15,19,21,22,
5,6,10,12,15,19,21,
7,10,12,15,19,21,23,
8,10,12,15,19,21,22,
1,2,3,4,5,6,24,
1,2,3,4,6,7,24,
1,2,3,4,6,8,24,
1,2,3,5,6,9,24,
1,2,3,6,7,9,24,
1,2,3,6,8,9,24,
1,2,3,5,6,10,24,
1,2,3,6,7,10,24,
1,2,3,6,8,10,24,
1,2,4,5,6,11,24,
1,2,4,6,7,11,24,
1,2,4,8,11,18,24,
1,2,5,6,9,11,24,
1,2,6,7,9,11,24,
1,2,8,9,11,18,24,
1,2,5,6,10,11,24,
1,2,7,10,11,18,24,
1,2,8,10,11,18,24,
1,2,4,5,6,12,24,
1,2,4,6,7,12,24,
1,2,4,6,8,12,24,
1,2,5,6,9,12,24,
1,2,6,7,9,12,24,
1,2,8,9,12,18,24,
1,2,5,6,10,12,24,
1,2,7,10,12,18,24,
1,2,8,10,12,18,24,
1,3,4,5,6,13,24,
1,3,4,6,7,13,24,
1,3,4,6,8,13,24,
1,3,5,6,9,13,24,
1,3,6,7,9,13,24,
1,3,6,8,9,13,24,
1,3,5,6,10,13,24,
1,3,6,7,10,13,24,
1,3,6,8,10,13,24,
1,4,5,6,11,13,24,
1,4,6,7,11,13,24,
1,4,8,11,13,18,24,
1,5,6,9,11,13,24,
1,6,7,9,11,13,24,
1,8,9,11,13,18,24,
1,5,6,10,11,13,24,
1,7,10,11,13,18,24,
1,8,10,11,13,18,24,
1,4,5,6,12,13,24,
1,4,6,7,12,13,24,
1,4,8,12,13,18,24,
1,5,6,9,12,13,24,
1,7,9,12,13,18,24,
1,8,9,12,13,18,24,
1,5,6,10,12,13,24,
1,7,10,12,13,18,24,
1,8,10,12,13,18,24,
1,3,4,5,6,14,24,
1,3,4,6,7,14,24,
1,3,4,6,8,14,24,
1,3,5,6,9,14,24,
1,3,6,7,9,14,24,
1,3,6,8,9,14,24,
1,3,5,6,10,14,24,
1,3,6,7,10,14,24,
1,3,6,8,10,14,24,
1,4,5,6,11,14,24,
1,4,6,7,11,14,24,
1,4,8,11,14,18,24,
1,5,6,9,11,14,24,
1,7,9,11,14,18,24,
1,8,9,11,14,18,24,
1,5,6,10,11,14,24,
1,7,10,11,14,18,24,
1,8,10,11,14,18,24,
1,4,5,6,12,14,24,
1,4,6,7,12,14,24,
1,4,8,12,14,18,24,
1,5,6,9,12,14,24,
1,7,9,12,14,18,24,
1,8,9,12,14,18,24,
1,5,6,10,12,14,24,
1,7,10,12,14,18,24,
1,8,10,12,14,18,24,
1,3,4,5,6,15,24,
1,3,4,6,7,15,24,
1,3,4,6,8,15,24,
1,3,5,6,9,15,24,
1,3,6,7,9,15,24,
1,3,6,8,9,15,24,
1,3,5,6,10,15,24,
1,3,6,7,10,15,24,
1,3,6,8,10,15,24,
1,4,5,6,11,15,24,
1,4,6,7,11,15,24,
1,4,8,11,15,18,24,
1,5,6,9,11,15,24,
1,7,9,11,15,18,24,
1,8,9,11,15,18,24,
1,5,6,10,11,15,24,
1,7,10,11,15,18,24,
1,8,10,11,15,18,24,
1,4,5,6,12,15,24,
1,4,6,7,12,15,24,
1,4,8,12,15,18,24,
1,5,6,9,12,15,24,
1,7,9,12,15,18,24,
1,8,9,12,15,18,24,
1,5,6,10,12,15,24,
1,7,10,12,15,18,24,
1,8,10,12,15,18,24,
2,3,4,5,6,16,24,
2,3,4,6,7,16,24,
2,3,4,6,8,16,24,
2,3,5,6,9,16,24,
2,3,6,7,9,16,24,
2,3,6,8,9,16,24,
2,3,5,6,10,16,24,
2,3,6,7,10,16,24,
2,3,6,8,10,16,24,
2,4,5,6,11,16,24,
2,4,7,11,16,18,24,
2,4,8,11,16,18,24,
2,5,6,9,11,16,24,
2,7,9,11,16,18,24,
2,8,9,11,16,18,24,
2,5,6,10,11,16,24,
2,7,10,11,16,18,24,
2,8,10,11,16,22,24,
2,4,5,6,12,16,24,
2,4,6,7,12,16,24,
2,4,6,8,12,16,24,
2,5,6,9,12,16,24,
2,7,9,12,16,18,24,
2,8,9,12,16,18,24,
2,5,6,10,12,16,24,
2,7,10,12,16,18,24,
2,8,10,12,16,22,24,
3,4,5,6,13,16,24,
3,4,6,7,13,16,24,
3,4,6,8,13,16,24,
3,5,6,9,13,16,24,
3,6,7,9,13,16,24,
3,6,8,9,13,16,24,
3,5,6,10,13,16,24,
3,6,7,10,13,16,24,
3,6,8,10,13,16,24,
4,5,6,11,13,16,24,
4,7,11,13,16,18,24,
4,8,11,13,16,18,24,
5,6,9,11,13,16,24,
7,9,11,13,16,18,24,
8,9,11,13,16,18,24,
5,6,10,11,13,16,24,
7,10,11,13,16,18,24,
8,10,11,13,16,22,24,
4,5,6,12,13,16,24,
4,7,12,13,16,18,24,
4,8,12,13,16,18,24,
5,6,9,12,13,16,24,
7,9,12,13,16,18,24,
8,9,12,13,16,22,24,
5,6,10,12,13,16,24,
7,10,12,13,16,18,24,
8,10,12,13,16,22,24,
3,4,5,6,14,16,24,
3,4,6,7,14,16,24,
3,4,6,8,14,16,24,
3,5,6,9,14,16,24,
3,6,7,9,14,16,24,
3,6,8,9,14,16,24,
3,5,6,10,14,16,24,
3,6,7,10,14,16,24,
3,6,8,10,14,16,24,
4,5,6,11,14,16,24,
4,7,11,14,16,18,24,
4,8,11,14,16,18,24,
5,6,9,11,14,16,24,
7,9,11,14,16,18,24,
8,9,11,14,16,22,24,
5,6,10,11,14,16,24,
7,10,11,14,16,18,24,
8,10,11,14,16,22,24,
4,5,6,12,14,16,24,
4,7,12,14,16,18,24,
4,8,12,14,16,18,24,
5,6,9,12,14,16,24,
7,9,12,14,16,18,24,
8,9,12,14,16,22,24,
5,6,10,12,14,16,24,
7,10,12,14,16,18,24,
8,10,12,14,16,22,24,
3,4,5,6,15,16,24,
3,4,6,7,15,16,24,
3,4,6,8,15,16,24,
3,5,6,9,15,16,24,
3,6,7,9,15,16,24,
3,6,8,9,15,16,24,
3,5,6,10,15,16,24,
3,6,7,10,15,16,24,
3,6,8,10,15,16,24,
4,5,6,11,15,16,24,
4,7,11,15,16,18,24,
4,8,11,15,16,18,24,
5,6,9,11,15,16,24,
7,9,11,15,16,18,24,
8,9,11,15,16,22,24,
5,6,10,11,15,16,24,
7,10,11,15,16,18,24,
8,10,11,15,16,22,24,
4,5,6,12,15,16,24,
4,7,12,15,16,18,24,
4,8,12,15,16,18,24,
5,6,9,12,15,16,24,
7,9,12,15,16,18,24,
8,9,12,15,16,22,24,
5,6,10,12,15,16,24,
7,10,12,15,16,18,24,
8,10,12,15,16,22,24,
2,3,4,5,6,17,24,
2,3,4,6,7,17,24,
2,3,4,6,8,17,24,
2,3,5,6,9,17,24,
2,3,6,7,9,17,24,
2,3,6,8,9,17,24,
2,3,5,6,10,17,24,
2,3,6,7,10,17,24,
2,3,6,8,10,17,24,
2,4,5,6,11,17,24,
2,4,7,11,17,18,24,
2,4,8,11,17,23,24,
2,5,6,9,11,17,24,
2,7,9,11,17,18,24,
2,8,9,11,17,23,24,
2,5,6,10,11,17,24,
2,7,10,11,17,23,24,
2,8,10,11,17,22,24,
2,4,5,6,12,17,24,
2,4,6,7,12,17,24,
2,4,6,8,12,17,24,
2,5,6,9,12,17,24,
2,7,9,12,17,18,24,
2,8,9,12,17,23,24,
2,5,6,10,12,17,24,
2,7,10,12,17,23,24,
2,8,10,12,17,22,24,
3,4,5,6,13,17,24,
3,4,6,7,13,17,24,
3,4,6,8,13,17,24,
3,5,6,9,13,17,24,
3,6,7,9,13,17,24,
3,6,8,9,13,17,24,
3,5,6,10,13,17,24,
3,6,7,10,13,17,24,
3,6,8,10,13,17,24,
4,5,6,11,13,17,24,
4,7,11,13,17,18,24,
4,8,11,13,17,23,24,
5,6,9,11,13,17,24,
7,9,11,13,17,18,24,
8,9,11,13,17,23,24,
5,6,10,11,13,17,24,
7,10,11,13,17,23,24,
8,10,11,13,17,22,24,
4,5,6,12,13,17,24,
4,7,12,13,17,18,24,
4,8,12,13,17,23,24,
5,6,9,12,13,17,24,
7,9,12,13,17,23,24,
8,9,12,13,17,22,24,
5,6,10,12,13,17,24,
7,10,12,13,17,23,24,
8,10,12,13,17,22,24,
3,4,5,6,14,17,24,
3,4,6,7,14,17,24,
3,4,6,8,14,17,24,
3,5,6,9,14,17,24,
3,6,7,9,14,17,24,
3,6,8,9,14,17,24,
3,5,6,10,14,17,24,
3,6,7,10,14,17,24,
3,6,8,10,14,17,24,
4,5,6,11,14,17,24,
4,7,11,14,17,18,24,
4,8,11,14,17,23,24,
5,6,9,11,14,17,24,
7,9,11,14,17,23,24,
8,9,11,14,17,22,24,
5,6,10,11,14,17,24,
7,10,11,14,17,23,24,
8,10,11,14,17,22,24,
4,5,6,12,14,17,24,
4,7,12,14,17,18,24,
4,8,12,14,17,23,24,
5,6,9,12,14,17,24,
7,9,12,14,17,23,24,
8,9,12,14,17,22,24,
5,6,10,12,14,17,24,
7,10,12,14,17,23,24,
8,10,12,14,17,22,24,
3,4,5,6,15,17,24,
3,4,6,7,15,17,24,
3,4,6,8,15,17,24,
3,5,6,9,15,17,24,
3,6,7,9,15,17,24,
3,6,8,9,15,17,24,
3,5,6,10,15,17,24,
3,6,7,10,15,17,24,
3,6,8,10,15,17,24,
4,5,6,11,15,17,24,
4,7,11,15,17,18,24,
4,8,11,15,17,23,24,
5,6,9,11,15,17,24,
7,9,11,15,17,23,24,
8,9,11,15,17,22,24,
5,6,10,11,15,17,24,
7,10,11,15,17,23,24,
8,10,11,15,17,22,24,
4,5,6,12,15,17,24,
4,7,12,15,17,18,24,
4,8,12,15,17,23,24,
5,6,9,12,15,17,24,
7,9,12,15,17,23,24,
8,9,12,15,17,22,24,
5,6,10,12,15,17,24,
7,10,12,15,17,23,24,
8,10,12,15,17,22,24,
2,3,4,5,6,19,24,
2,3,4,6,7,19,24,
2,3,4,6,8,19,24,
2,3,5,6,9,19,24,
2,3,6,7,9,19,24,
2,3,6,8,9,19,24,
2,3,5,6,10,19,24,
2,3,6,7,10,19,24,
2,3,6,8,10,19,24,
2,4,5,6,11,19,24,
2,4,7,11,18,19,24,
2,4,8,11,19,23,24,
2,5,6,9,11,19,24,
2,7,9,11,18,19,24,
2,8,9,11,19,23,24,
2,5,6,10,11,19,24,
2,7,10,11,19,23,24,
2,8,10,11,19,22,24,
2,4,5,6,12,19,24,
2,4,6,7,12,19,24,
2,4,6,8,12,19,24,
2,5,6,9,12,19,24,
2,7,9,12,18,19,24,
2,8,9,12,19,23,24,
2,5,6,10,12,19,24,
2,7,10,12,19,23,24,
2,8,10,12,19,22,24,
3,4,5,6,13,19,24,
3,4,6,7,13,19,24,
3,4,6,8,13,19,24,
3,5,6,9,13,19,24,
3,6,7,9,13,19,24,
3,6,8,9,13,19,24,
3,5,6,10,13,19,24,
3,6,7,10,13,19,24,
3,6,8,10,13,19,24,
4,5,6,11,13,19,24,
4,7,11,13,18,19,24,
4,8,11,13,19,23,24,
5,6,9,11,13,19,24,
7,9,11,13,18,19,24,
8,9,11,13,19,23,24,
5,6,10,11,13,19,24,
7,10,11,13,19,23,24,
8,10,11,13,19,22,24,
4,5,6,12,13,19,24,
4,7,12,13,18,19,24,
4,8,12,13,19,23,24,
5,6,9,12,13,19,24,
7,9,12,13,19,23,24,
8,9,12,13,19,22,24,
5,6,10,12,13,19,24,
7,10,12,13,19,23,24,
8,10,12,13,19,22,24,
3,4,5,6,14,19,24,
3,4,6,7,14,19,24,
3,4,6,8,14,19,24,
3,5,6,9,14,19,24,
3,6,7,9,14,19,24,
3,6,8,9,14,19,24,
3,5,6,10,14,19,24,
3,6,7,10,14,19,24,
3,6,8,10,14,19,24,
4,5,6,11,14,19,24,
4,7,11,14,18,19,24,
4,8,11,14,19,23,24,
5,6,9,11,14,19,24,
7,9,11,14,19,23,24,
8,9,11,14,19,22,24,
5,6,10,11,14,19,24,
7,10,11,14,19,23,24,
8,10,11,14,19,22,24,
4,5,6,12,14,19,24,
4,7,12,14,18,19,24,
4,8,12,14,19,23,24,
5,6,9,12,14,19,24,
7,9,12,14,19,23,24,
8,9,12,14,19,22,24,
5,6,10,12,14,19,24,
7,10,12,14,19,23,24,
8,10,12,14,19,22,24,
3,4,5,6,15,19,24,
3,4,6,7,15,19,24,
3,4,6,8,15,19,24,
3,5,6,9,15,19,24,
3,6,7,9,15,19,24,
3,6,8,9,15,19,24,
3,5,6,10,15,19,24,
3,6,7,10,15,19,24,
3,6,8,10,15,19,24,
4,5,6,11,15,19,24,
4,7,11,15,18,19,24,
4,8,11,15,19,23,24,
5,6,9,11,15,19,24,
7,9,11,15,19,23,24,
8,9,11,15,19,22,24,
5,6,10,11,15,19,24,
7,10,11,15,19,23,24,
8,10,11,15,19,22,24,
4,5,6,12,15,19,24,
4,7,12,15,18,19,24,
4,8,12,15,19,23,24,
5,6,9,12,15,19,24,
7,9,12,15,19,23,24,
8,9,12,15,19,22,24,
5,6,10,12,15,19,24,
7,10,12,15,19,23,24,
8,10,12,15,19,22,24,
